Date,ARG,AUS,BEL,BRA,CAN,CHN,COL,CZE,FRA,DEU,IND,IDN,IRN,ITA,JAP,KOR,MEX,NLD,RUS,SAU,SGP,ZAF,ESP,TUR,GBR,USA
1_15_2021,0.928195093,2.222222222,0.835419037,1.011239737,0.942440099,0.971098266,1.231119678,0.740065922,0.999156316,0.40261444,0.972289929,1.109111361,1.002163499,0.936263991,1.077674279,1.128654971,1.29742531,0.926286933,0.999629675,1.023668639,0.666666667,0.804193915,1.120380177,0.927694711,1.037749958,1.145090566
1_16_2021,0.724294518,0.95,0.962324103,0.845839906,0.885447107,0.946428571,0.989420249,1.150686626,1.004315804,1.724310485,0.999076395,1.109689499,0.940632228,1.010282458,0.98173707,0.898100173,0.960544791,0.875369944,0.974314646,0.809248555,0.8,0.939045699,0,0.908106808,0.844575065,0.741308043
1_17_2021,0.81325571,0.684210526,0.768867925,0.537531012,0.998679868,1.031446541,0.833325342,0.564777981,0.777336634,0.775055679,0.910459588,0.793517998,0.986229508,0.769098712,0.817949446,0.748076923,0.544267407,1.059917355,0.979214195,1.257142857,1.25,0.877907393,0,0.852450331,0.846428161,0.933426668
1_18_2021,1.126789648,0.769230769,0.571779141,0.92096384,1.012062128,1.37195122,0.846941711,0.512659433,0.228217762,0.805729711,0.728894691,0.804996899,0.965093085,0.703523597,0.857118056,0.992287918,0.722829006,0.849193691,0.971136422,0.965909091,0.466666667,0.734490911,0,0.91081417,0.798903688,0.97258857
1_19_2021,1.483323152,0.9,1.586909871,2.148031659,0.842285714,0.706666667,1.082886066,2.841069439,6.325171143,1.322057711,1.374726368,1.140766014,1.019118154,1.189348442,1.080615759,1.044041451,2.340104038,0.909015025,0.952596739,1.329411765,2.142857143,1.085460599,0.406836167,1.163084272,1.164481145,0.889497474
1_20_2021,0.997611399,1,2.032454361,1.037458366,1.118821477,1.389937107,1.123533471,1.258397595,1.113849228,2.37088204,1.103358425,1.212542209,1.044786209,1.292682927,1.042549203,0.992555831,1.087541018,1.286271809,0.970338588,1.053097345,1.333333333,1.299591002,1.212446415,0.943825169,1.128465776,1.165540743
1_21_2021,0.940885073,0.666666667,0.855289421,0.914279511,1.088530839,1.095022624,0.858052267,0.854590777,0.84871814,0.285384271,0.954145893,0.931174411,1.003558719,1.035893278,1.018338727,0.86,1.087161768,1.04265572,1.035470537,0.890756303,0.95,0.895436664,1.066889552,0.977311577,1.037413021,0.973969019
1_22_2021,0.943576694,0.833333333,0.950602878,0.960220526,0.911984721,0.41322314,0.980931928,0.910063199,1.027036548,1.977286456,0.980130629,1.164829531,1.02063185,0.969975098,0.892831921,1.25,0.940373338,0.992639507,0.983197178,1.004716981,0.394736842,1.033388982,0.966814708,0.948799491,0.985446585,1.061721568
1_23_2021,0.777643448,1.2,1.056873977,1.029909019,0.827050611,1.61,1.031712333,1.137019231,1.032970331,0.759501405,1.041596521,0.89429284,0.975994946,0.977847869,0.934546174,0.911627907,0.954776979,0.942576306,0.971815693,0.924882629,0.666666667,1.04336366,0,0.981397687,0.922628438,0.834602316
1_24_2021,0.601650323,1.833333333,0.701509872,0.489193454,0.925722726,1.242236025,0.804835702,0.499882546,0.765201511,0.81078037,0.889150785,0.966942827,0.96197411,0.872252644,0.844265764,1.114795918,0.542055143,0.903768752,1.010444498,0.944162437,4.8,0.663923071,0,0.901127049,0.788239936,0.894775942
1_25_2021,1.506261181,0.272727273,0.657836645,1.070514394,1.283793025,0.775,0.979626079,0.560855263,0.233293556,0.683369716,0.689388775,0.847811334,1.061227923,0.736068111,0.692481203,0.81006865,0.783756439,0.818016194,0.913413462,1.14516129,0.916666667,0.558610531,0,1.069168088,1.03107361,0.738733353
1_26_2021,1.37358142,2,1.496644295,2.017949558,0.750355114,0.896774194,1.109697415,2.908253037,5.148105092,1.363002759,1.394089211,1.310186112,1.017593913,1.23659306,1.394498733,1.564971751,2.014434925,0.980450384,0.946470867,1.046948357,0.318181818,1.327400571,0.388341754,1.258950727,1.018738082,0.906626506
1_27_2021,1.041694687,1.333333333,1.692825112,1.051356967,1.009228585,0.820143885,1.025503454,1.32656295,1.217189052,1.665707894,0.91937899,0.912478998,1.029283489,1.435279667,1.031404101,0.897111913,1.045383047,1.215547703,0.971193416,0.968609865,1.785714286,1.170336037,1.105667627,1.054343235,1.07152231,1.25794615
1_28_2021,0.873466753,0.625,0.918874172,0.938059655,1.107854631,0.798245614,0.879380778,0.923553046,0.883380951,0.951841903,1.616235213,1.14621694,0.987742131,0.945296557,1.039506794,0.943661972,1.040459206,0.982142857,1.079706825,1.171296296,1.36,1.011315417,0.866302594,0.971958873,1.079285783,1.135677402
1_29_2021,1.038749868,1.4,0.966846847,0.979312047,1.018624339,1.120879121,0.819722901,0.938506761,0.97593246,0.862124572,0.693821268,1.00781307,1.007047648,0.944498607,0.856451222,0.970149254,0.87702196,0.934038055,1.005833687,1.055335968,0.705882353,0.858881119,1.0922376,0.949580986,0.990515723,1.011592794
1_30_2021,0.701565359,0.714285714,1.012672382,0.892627262,0.82609599,1.176470588,0.91201034,1.01127537,1.034861201,1.365287195,0.997095245,1.05187654,0.961052792,0.937329499,0.94460147,0.78021978,0.936667888,0.957446809,0.988663925,1.011235955,2.416666667,0.8625631,0,0.994068287,0.87841806,0.802882141
1_31_2021,0.720805564,1.4,0.852410747,0.525285236,0.902414487,0.791666667,0.88062793,0.502973241,0.804158869,0.042698938,0.876724931,0.826629012,0.992243153,0.884842287,0.799820467,0.853521127,0.458368651,0.880614657,0.964375233,0.966666667,0.5,0.854257127,0,0.95502838,0.792329922,0.905555556
2_1_2021,1.329447236,0.714285714,0.545768566,1.021146953,1.2787068,0.673684211,1.19113642,0.629310345,0.226934216,8.914438503,0.755071703,0.916090326,1.052488832,0.704507067,0.670781893,1.108910891,0.774964438,0.865771812,0.961732013,0.977011494,1,0.563093923,0,1.176318196,1.120749552,0.880981595
2_2_2021,1.465830057,1.2,1.466772152,1.975359775,0.6673932,0.78125,1.048742465,2.812133072,5.318368277,1.153269346,1.278401853,0.944060397,1.033803244,1.217791798,1.296151701,1.389880952,0.804698972,1.12372093,0.943361509,1.215686275,0.655172414,1.039638932,0.364731571,1.009845835,0.880224478,0.905613885
2_3_2021,0.94853017,1.5,1.685005394,0.966878709,1.07642064,0.98,1.092557725,1.272512178,1.131507906,1.623797139,1.168493523,1.154639175,1.007331378,1.365868822,1.133390706,0.965738758,2.772125912,1.127483444,0.988784591,0.987096774,0.947368421,1.53189883,1.087118084,1.039384221,1.081134959,1.136578729
2_4_2021,0.966833406,0.444444444,0.784891165,1.04949094,1.204186893,0.857142857,0.887981859,1.060374057,0.000757404,1.043645391,0.961935034,0.954105474,1.024745269,1.035958125,0.97873956,0.818181818,0,1.042094958,1.014856368,0.990196078,1.222222222,0.924346969,0.948221294,0.976178721,1.006611919,1.079052823
2_5_2021,0.94185131,1.5,1.054241436,0.905142977,1.0718065,1.19047619,0.740347293,0.838060856,2280.35,0.831414979,0.94398775,1.027549414,1.001988636,1.040787932,0.9193173,1.06504065,0,1.025833725,0.998845897,1.079207921,1.136363636,0.999466809,0.953437917,0.998988494,1.062408715,0.926208161
2_6_2021,0.797707189,0.5,0.943133462,0.895917973,0.730136342,0.6,1.179221854,1.062769231,0.451421931,0.796677434,1.029539828,1.034641246,0.990927134,0.945542813,0.960759494,0.946564885,0.496094043,0.943452381,0.99604719,1.180428135,1.04,0.849293145,0,0.999493735,0.842730083,0.95620704
2_7_2021,0.54760479,2,0.713699754,0.56493198,0.953960077,1.366666667,0.703053703,0.563173133,0.957596658,0.772706209,0.98109296,0.890671273,1.010729614,0.866135873,0.715854194,0.77688172,0.459156636,0.961659791,0.965138287,0.821243523,0.923076923,0.764761307,0,0.844624541,0.828125422,0.866089419
2_8_2021,1.408966648,0.5,0.501724138,1.092653467,1.257846777,1.12195122,0.706606757,0.499691548,0.22028912,0.697151424,0.770010988,0.761245036,1.036234961,0.684621993,0.746625767,1.044982699,0.637757626,0.566742367,0.993231275,1.123028391,0.916666667,0.565092402,0,1.214842579,0.925176583,0.888958753
2_9_2021,1.512223516,3.666666667,2.120274914,1.791681243,0.758250604,0.869565217,1.281676872,3.179835391,4.379461202,1.231827957,1.21481888,1.055569037,1.043573282,1.331660183,1.288414133,1.466887417,2.776111686,0.807212823,0.943124642,0.991573034,0.5,1.265988372,0.348274764,1.065778107,1.112777621,0.879968878
2_10_2021,0.99294329,0.727272727,1.413830362,1.193119472,1.217622081,0.475,1.183939728,1.330788145,1.335909569,1.614175978,1.167705792,1.008735632,0.992801047,1.220033924,1.202806122,1.137697517,1.037250885,1.789299504,0.962857915,1.045325779,1.363636364,1.813432836,1.104377515,1.000694766,1.013076801,1.051121293
2_11_2021,0.944695697,1,0.821169278,0.877201021,0.892473118,1.736842105,0.976874127,0.927453078,0.829469873,1.073761627,0.720343573,0.961144029,0.985365854,1.169151155,0.896076352,0.799603175,0.958610163,1.365906289,1.038224155,0.986449864,0.8,0.78759101,0.985591255,0.878268919,1.109264129,1.035635084
2_12_2021,0.978115169,0.625,0.986505351,0.913028878,0.884402475,0.96969697,0.878296791,0.945160952,0.982586829,0.926369863,1.304436567,1.170005928,0.976451699,0.917817269,0.769230769,0.898263027,0.972932472,0.990069962,1.004323448,0.96978022,1.5,1.117765273,0.81672548,1.022793149,0.940980029,1.122203352
2_13_2021,0.847014404,1.2,0.893867925,0.916513424,1.318483063,0.59375,0.894898698,0.985467051,1.025206432,0.705012504,1.004199951,0.896139426,0.975609756,0.973367883,1.046153846,0.900552486,0.937716596,0.9639845,0.984731284,0.954674221,0.5,0.856526429,0,0.992657478,0.888282398,0.878734044
2_14_2021,0.700842001,0.333333333,0.8,0.684925094,0.563250489,1.105263158,0.995148575,0.580884836,0.78540813,0.746144355,0.955305888,0.764925373,1.037921348,0.817865858,1.001470588,1.055214724,0.420798686,0.820761409,0.954098361,0.955489614,1.555555556,0.732157851,0,0.815857773,0.746719337,0.822987645
2_15_2021,0.767726737,2.5,0.56530343,0.840022133,0.84581061,1.19047619,0.71297989,0.55251938,0.264227886,1.060768913,0.782985664,0.955210643,1.050067659,0.664014467,0.708516887,1.325581395,0.755794096,0.818208009,1.002219359,0.97515528,0.642857143,0.631880734,0,1.263718785,0.823569308,0.889455009
2_16_2021,1.228290887,1.2,2.003500583,2.529603224,2.577373974,0.6,1.153561254,3.084531743,4.447571493,1.147700701,1.272886745,1.551996286,1.032345361,1.411764706,1.355440415,1.361842105,2.802775985,0.96443662,0.93078077,1.025477707,0.111111111,1.09800363,0.33245182,0.995091252,1.072488699,1.08797054
2_17_2021,1.514863852,0.166666667,1.559114735,0.723377857,0.578348874,1.8,1.260311188,1.440527632,1.277811798,1.629541596,1.109474591,0.965898893,1.003869679,1.163773148,1.107033639,1,1.035126108,1.250091274,0.969224866,1.037267081,11,1.917355372,1.076762454,0.92651151,1.195618047,1.199699135
2_18_2021,1.265006596,6,0.903997012,1.132429857,1.335037357,0.666666667,0.945326279,0.862803915,0.89928115,1.025734528,1.024221722,0.933106225,1.002984332,1.139980109,1.060773481,0.903381643,1.0123498,1.335280374,1.04861826,0.979041916,1,1.003017241,1.340382307,0.988532423,1.018382143,0.947884013
2_19_2021,1.028027637,0.333333333,1.420247934,0.975280016,0.901620029,1.166666667,0.927860697,1.070905764,1.071453948,0.919248349,1.060638217,1.174244939,0.993925118,1.124681934,0.847005208,0.795008913,0.860424222,1.047025372,0.999924488,1.03058104,1.272727273,0.82122905,0.787805718,1.02458224,1.095703234,1.000330715
2_20_2021,0.753740806,3,0.768111725,1.004102997,0.851355766,1.047619048,1.120866845,0.970867151,0.927218469,0.791381215,1.019366826,0.75880912,0.988150181,0.96405947,0.947732513,0.937219731,0.99437987,0.964904951,0.964733424,0.964391691,0.857142857,0.884353741,0,1.059037606,0.938888534,0.863955699
2_21_2021,0.623990579,0.666666667,0.793181818,0.563002425,0.981197237,1.409090909,0.845923859,0.601724745,0.985472263,0.850879643,0.995443073,0.906381922,1.001136077,0.9018372,0.836982968,0.794258373,0.398715478,1.01775276,0.983796477,0.969230769,0.916666667,0.84556213,0,0.833142421,0.788698625,0.940878217
2_22_2021,1.460501483,1.75,0.535339064,1.080074614,1.28431756,0.838709677,0.801366635,0.588037438,0.211104055,0.817853627,0.745404606,1.394520548,1.041861052,0.715018587,0.717054264,1.075301205,0.725515464,0.893852372,0.991008912,1.038095238,0.909090909,0.55423373,0,1.238007944,0.94716388,1.08378241
2_23_2021,1.38028429,0.285714286,1.875111508,1.99664008,1.006394641,0.923076923,1.154366363,2.812981845,4.338848303,1.156500803,1.298374906,0.96021611,1.008108435,1.382863679,1.460810811,1.229691877,3.8339254,0.915516421,0.937695705,1.024464832,0.4,1.26010101,0.35785889,1.123766041,1.313219177,0.799605967
2_24_2021,1.094422897,4,1.480970504,1.02832429,0.905900151,1,1.006877229,1.402263284,1.561283613,1.869188064,1.218017756,0.770639386,0.992797119,1.233325814,0.851988899,0.902050114,1.000926569,1.147387575,0.994006336,1.053731343,1.75,1.865731463,1.234687039,1.049851762,1.041631372,1.16707732
2_25_2021,1.006232433,1.25,0.988114359,1.044244945,1.035738143,0.791666667,0.931697445,0.871067398,0.806102706,1.023946538,0.990381169,1.127439267,0.992261185,1.211498598,1.168295331,1.025252525,0.979171488,1.142727685,0.953312085,1.008498584,1.428571429,0.900107411,1.038645245,1.001150507,1.040607378,1.007338896
2_26_2021,0.617318436,0.8,0.900195059,0.928469954,1.040632054,1.789473684,0.968503937,1.05761436,0.992209019,0.855420595,0.994631115,0.96926881,0.987448209,1.031050274,0.979553903,0.982758621,0.887733396,1.024781919,0.989879823,0.971910112,1.3,0.986873508,0.871760033,0.961659005,1.008673149,0.857085828
2_27_2021,1.075939406,0.625,0.996749729,0.921492231,0.784009916,1.147058824,0.937202131,1.013892691,0.956138959,0.812864258,1.016011645,0.754130224,0.984203381,0.922588832,1.15085389,0.889724311,0.964589989,0.962662024,1.041442264,0.976878613,0.923076923,0.874848851,0,0.998696361,0.839091117,0.868304611
2_28_2021,0.579264948,1.6,0.759782609,0.571142456,0.863636364,1.051282051,1.063416093,0.532230847,0.82754044,0.797549211,0.925859599,0.895618557,1.004388715,0.922653687,0.823577906,1,0.387800166,0.942323151,0.984661232,0.952662722,0.916666667,0.807187284,0,0.916349396,0.785090441,0.811988735
3_1_2021,1.470328283,1,0.373390558,1.21040012,1.677803204,0.609756098,1.004219409,0.579708307,0.237068966,0.86204642,0.792134107,1.201438849,1.062421973,0.751490826,0.698698699,0.96056338,0.833807829,0.80678183,1.019227346,0.98447205,1.090909091,0.484589041,0,1.174145299,1.050533094,0.90206441
3_2_2021,1.428295406,1.25,2.618135377,1.478147827,0.774140753,0.92,1.215406162,2.667031284,4.83551797,1.230944255,1.220006511,0.85508982,0.998237368,1.301922783,1.272206304,1.302052786,3.377294067,1.06185567,0.911877729,0.952681388,0.666666667,1.512367491,-4.653085493,1.196744515,1.04731317,1.173745881
3_3_2021,1.180670374,1.1,1.592195122,1.221191055,0.96546864,1.043478261,0.702235538,1.37937823,1.172219307,1.67159581,1.1613183,1.191876751,1.003531489,1.221356151,1.399774775,0.954954955,0.984835082,1.254667662,0.997605593,1.09602649,2.875,1.690420561,-0.082545362,0.973219566,1.176690148,1.001403837
3_4_2021,0.94614895,1.272727273,0.809742647,1.042840094,1.143065693,0.75,1.170003282,0.905685062,0.943120361,1.049852562,0.967312001,1.066980024,0.985806452,1.096209213,0.940466613,0.938679245,0.965096882,0.825793651,1.081317204,1.132930514,0.826086957,0.970283345,0.983705394,0.9828125,1.020595988,1.034890966
3_5_2021,1.061759957,0.571428571,1.043889519,0.953737076,0.917305236,1.166666667,0.945582048,0.966119501,0.929644863,0.840954972,1.085877183,0.959664097,0.995597335,1.050995842,0.982035928,1.047738693,0.903736205,1.137193657,0.968303294,1.024,0.473684211,0.935185185,1.102203081,0.998233528,0.975675597,0.906682721
3_6_2021,0.615891522,0.625,1.014498007,0.922750155,0.961712496,1,1.086621181,0.894522224,0.99510784,0.862540445,1.025705535,0.827284464,0.981474842,0.984298209,0.908536585,0.997601918,0.965278799,1.139869005,1.000275078,0.994791667,1.444444444,0.934501142,0,1.0414086,0.886786809,1.01560425
3_7_2021,0.601234568,2.4,0.743837085,1.220913548,0.923633731,1.666666667,0.931203931,0.6964747,0.933438782,0.787028074,0.991735097,1.010230623,0.975401851,0.876909406,1.026845638,0.831730769,0.416704771,0.845968489,0.960491337,0.934554974,1,0.702526487,0,0.95046729,0.709435871,0.859758091
3_8_2021,1.73100616,1.25,0.536503362,0.447884531,1.599529781,0.485714286,0.646437995,0.431984291,0.254270666,0.788591636,0.827356309,1.183316169,1.037827715,0.66985138,0.56022409,1.289017341,0.686539868,0.842243646,0.968219126,0.983193277,1,0.740139211,0,1.181281845,1.05341606,0.916920152
3_9_2021,1.444642151,0.866666667,1.936436885,1.948722154,0.753062224,1.529411765,1.592290249,2.657575758,4.175072046,1.332423474,1.164608786,0.926747897,1.028990737,1.420904769,1.878333333,1.053811659,3.94619073,1.13917794,0.920847708,1.111111111,0.461538462,1.553291536,0.33550761,1.040862656,1.259359556,1.216877462
3_10_2021,1.052826057,1.230769231,1.587609801,1.14269083,0.971047495,0.730769231,1.021931074,1.461421513,1.279594478,3.096722271,1.275263657,0.881671623,1.005728314,1.129277567,1.165039929,0.989361702,0.891319023,1.222881937,0.960822094,0.98974359,1.666666667,1.490413724,1.77442672,1.05823337,1.043489947,1.02589879
3_11_2021,1.066424022,0.75,1.020093186,0.946039501,1.046231156,1.631578947,1.276198439,0.944668401,0.947102255,0.224212068,1.018858843,0.91319013,0.965709636,1.151470258,1.003046458,1.049462366,0.97985459,1.01232493,1.021278966,1.010362694,0.8,0.997968856,0.87863464,0.964962902,1.080074872,1.135193489
3_12_2021,0.956728425,0.833333333,1.031972595,1.070065264,1.144092219,2.161290323,0.890587465,0.775965311,0.892602876,2.691253952,1.068584926,1.246500778,0.973519499,1.044485165,0.965072134,1.004098361,1.053640439,1.129496403,1.057597906,0.923076923,1.25,0.831071913,0.854996003,1.063719208,0.986914907,0.977907827
3_13_2021,0.799847114,0.5,0.995297372,0.852942246,0.81584103,0.850746269,1.094899461,1.340251907,1.186959123,0.827564605,1.017603087,0.718496569,0.964638971,0.971668533,1.037765539,0.936734694,0.895539906,1.068593827,1.011655493,0.975,0.8,1.257959184,0,1.009437119,0.863370548,0.840365051
3_14_2021,0.588881809,2.6,0.823235131,0.617659184,0.907375643,0.50877193,0.909742441,0.461283918,0.888720895,0.849545799,1.038349131,1.023225526,0.973211997,0.81840882,0.748294162,0.832244009,0.395642202,0.92495797,1.018046493,0.991452991,2.125,0.652822842,0,0.887017637,0.724958949,0.835855439
3_15_2021,1.667297809,0.538461538,0.532748143,1.019931873,1.43289225,1.482758621,0.674544559,0.479483501,0.244754452,0.728781466,0.931573542,1.18561731,1.050967997,0.715921893,0.704154002,0.95026178,0.595859213,0.913086583,0.936104156,0.99137931,0.705882353,0.609343936,0,1.158842876,1.409631422,1.092651757
3_16_2021,1.335983128,2.428571429,2.005703422,1.93268493,0.796042216,0.511627907,1.35620438,3.154398564,4.638090825,1.478373835,1.180099624,0.968688495,1.050125313,1.33595594,1.630215827,1.292011019,0.888116748,0.916757148,0.99550658,1.026086957,0.916666667,1.522022838,0.436872689,1.080371541,0.99295196,1.045419103
3_17_2021,1.008378871,0.705882353,1.6164297,1.035110047,1.137885317,0.772727273,1.225511302,1.330772149,1.282845439,1.845342707,1.241082241,1.260620613,0.931026253,1.130742049,1.353045013,0.948827292,5.05086072,1.212001579,0.957549704,1.110169492,0.818181818,1.640943194,1.227730754,1.129142038,1.093911476,1.080179004
3_18_2021,1.002890173,1.416666667,0.9106724,0.991810675,1.0699097,1.235294118,1.128458498,0.857366883,0.910539979,0.955294118,1.107468429,0.962637363,0.965137144,1.080772569,0.976516634,1.040449438,1.041982959,1.032247557,1.090123457,0.969465649,1.666666667,0.956237753,1.020354563,1.060120558,1.017432087,1.093043328
3_19_2021,0.979827089,0.529411765,1.103241039,1.003787276,1.163626463,0.80952381,0.998832458,0.88767875,1.001254491,0.946927047,1.030886573,0.955707763,1.011952191,1.032368178,0.977287909,0.976241901,0.850728516,1.195487536,0.989601565,1.026246719,1,0.99863388,0,1.048930121,1.025444031,0.769425142
3_20_2021,0.836519608,0.444444444,0,0.828855981,0.777491811,1.176470588,1.317163452,0.909431488,1.006406971,0.847525856,1.070641955,0.900780379,0.989501312,0.930213561,1.036226931,1.008849558,1.001223348,1.032730632,0.993341656,0.976982097,1.133333333,0.94254446,0,1.001474085,0.918730363,1.157430213
3_21_2021,0.590682684,2.5,0,0.648563305,0.945531147,0.75,0.893802692,1.04438723,0.867611691,0.745999269,1.070816038,0.777227723,0.962864721,0.838246979,0.737467018,0.899122807,0.372316286,0.915399361,0.965123586,0.960732984,0.705882353,0.762699565,0,0.969944447,0.613423125,0.949813797
3_22_2021,1.587549603,0.5,0.246221732,1.179681737,1.546467218,1.8,0.835346682,-0.218321665,0.5155557,0.809187971,0.867180678,1.306642402,1.013360882,1.222299825,0.729874776,0.843902439,0.650726676,0.884685188,0.997829626,1.100817439,1,0.569933397,0,1.087526924,1.414603465,1.009522031
3_23_2021,1.469301672,2,1.584677419,1.522386993,0.756945874,0.814814815,0.979793978,-3.70596206,0.929597065,2.538312553,1.160800688,0.922179666,0.990893027,0.764825925,1.838235294,1.228323699,4.2370317,0.915101783,0.91016857,1.014851485,1.083333333,0.851419032,0.334891628,1.178519986,1.07716249,1.001849454
3_24_2021,0.882509304,0.9,1.785411366,1.066871655,1.140837412,0.954545455,1.210270926,1.337233394,4.449578116,1.132958176,1.131479836,0.986784973,1.043209877,1.133785154,1.278,1.011764706,0.971603469,1.365407829,1.047795436,1.136585366,1.153846154,2.054901961,0,1.136735162,1.634582911,1.038582241
3_25_2021,0.99253012,1,0.873792557,1.080907751,1.231172545,0.952380952,1.124624123,0.806689756,0.698276521,0.910047565,1.105505273,1.16835661,0.986982249,1.114609809,0.998956703,1.148837209,1.012775639,1.012629452,1.040939674,1.034334764,1.133333333,1.482824427,0,0.965358511,0.780257117,1.115712762
3_26_2021,1.57028405,1.444444444,1.109641174,0.817679446,0.984126984,1.15,1.098484848,0.897751666,0.917237905,0.95693802,1.053114111,0.815785165,1.06314948,1.016680039,1.057441253,1.022267206,0.916364265,1.002743826,0.993974584,1.058091286,0.705882353,0.975546976,0.565317833,1.012181964,1.140637872,0.993308906
3_27_2021,0.799165121,0.538461538,0.87081496,1.016889453,0.833398899,0.739130435,1.116159567,0.97080292,1.017740318,0.852046981,1.00732436,0.895423525,1.01754386,0.989948496,1.022716049,0.954455446,0.953988309,1.139303483,0.968037033,0.984313725,1.916666667,0.914907652,0,1.03232351,0.802504643,0.626944667
3_28_2021,0.697233507,2.428571429,0.880345086,0.574740218,0.965305641,0.764705882,0.864913981,0.519574799,0.871038123,0.09796914,1.084606308,0.915265636,1.07770936,0.822522447,0.860453887,0.796680498,0.325360743,0.840393013,1.022315837,1.057768924,0.52173913,0.695746215,0,0.967922454,0.744965688,1.009721156
3_29_2021,1.944228635,1.176470588,0.464209629,0.907513097,1.543520782,1.230769231,0.987393192,0.43488024,0.245259642,5.962362478,0.826389297,1.226549106,1.063878414,0.658028974,0.754769921,1.1484375,0.785540705,0.901402962,0.956565319,1.018832392,1.75,0.567875648,0,1.115149012,1.451805669,1.211806435
3_30_2021,0.724561153,0.4,1.792565397,2.028417224,0.615555204,1.125,1.128103277,3.956397017,3.373929277,2.299796057,0.951415203,0.934904153,1.100966702,1.244573643,1.551672862,1.14739229,3.918793503,0.874189364,0.950285249,1.027726433,1.238095238,1.379562044,0.322172763,1.151185039,0.91292331,0.851139452
3_31_2021,1.581248769,2.25,1.436507937,1.026422647,2.348944931,1.222222222,1.087273642,1.25638051,1.922012824,1.056289853,1.352468212,1.268047843,1.007804878,1.487823108,1.362242453,1.088932806,1.179593448,1.35525882,0.999264886,1.052158273,1.307692308,1.880952381,1.708850621,1.053588183,1.090076013,1.010808155
4_1_2021,0.898729447,0.611111111,0.974336125,0.989270217,0.630587204,1,1.32419616,0.840835642,0.858187976,0.906652275,1.126309968,1.034529224,1.137463698,0.928705991,0.916285614,1.007259528,0.900284424,1.01216397,1.110470819,1.008547009,0.764705882,0.909985935,0.82505273,1.038267773,1.182392379,1.109356015
4_2_2021,0.686209286,0.727272727,0.853301628,0.790391123,0.631167477,2.045454545,0.892829068,0.857652711,0.921205304,0.706953569,1.094063781,0.866981439,0.992340426,0.987964299,1.057197697,0.976576577,0.574056867,0.91900012,0.958595561,1.233898305,1.653846154,0.983771252,0,1.036808313,0.907344733,0.749616648
4_3_2021,1.048677035,0.875,1.048017149,0.567279279,1.953206716,0.488888889,0.895030327,0.619238156,0.003555898,0.229090002,1.046225134,0.815962441,0.97941681,0.969430123,1.006535948,1.001845018,0.595014568,1.064338956,1.025800507,0.93956044,0.418604651,0.610369207,0,1.057861397,0.894180852,1.000584454
4_4_2021,0.958686441,1.285714286,0.720392718,0.821191716,0.492390079,1.818181818,0.986118701,0.558800724,485.753012,2.804247209,1.110553464,1.549136939,1.022767075,0.847978538,0.88997114,0.871086556,0.687159956,0.873325961,0.976532675,0.983918129,0.555555556,0.595881596,0,0.938376977,0.570447966,0.70239486
4_5_2021,1.372877951,0.888888889,0.558773424,1.320440621,2.3720664,1,1.129461317,0.889916744,0.133850065,0.580582524,0.936499353,0.551478235,1.189212329,0.592773492,0.636805837,1.010570825,0.98733175,0.779262802,0.980223065,1.03268945,1.7,0.976241901,0,1.013167294,1.996043548,1.177130977
4_6_2021,1.527035926,1.75,0.868394309,1.99493837,1.311052124,0.475,1.160647694,0.740644491,0.74640971,1.269732441,1.19337609,1.225484914,1.254859611,0.726872659,1.697008275,1.39748954,3.85244587,1.038454595,0.962580645,1.139568345,1.411764706,0.966814159,0.639285714,1.165284012,0.835823548,0.849169905
4_7_2021,1.056013416,0.428571429,2.070801638,1.041864399,0.714154243,1.736842105,0.962289676,3.882105263,0.115069513,4.000658501,1.095501832,1.068366674,1.202180149,1.76297823,1.293323331,1.047904192,1.117818485,1.117872045,0.996100414,0.988636364,1.458333333,1.729977117,1.326891137,1.103985157,1.226403677,1.163477537
4_8_2021,1.074595036,0.833333333,1.3690308,0.9984103,1.07564433,0.939393939,1.095158598,1.278199566,104.6742179,0.87269974,1.040847392,1.132510288,1.077884891,1.257416338,1.013921114,0.958571429,0.95716946,1.289580093,1.045387815,1.151979566,0.6,1.806878307,1.126649977,1.02194008,1.070226442,1.116910976
4_9_2021,1.018874298,1.2,1.003095975,0.994974874,1.110099437,0.903225806,0.972801669,0.75024749,0.001690147,0.902866843,1.101661009,0.956577035,0.995218277,1.099657156,0.99771167,1.007451565,0.98151751,0.962614568,1.056407256,1.002217295,1.238095238,0.927525622,1.098373902,0.997318604,1.050902158,-1.532330346
4_10_2021,0.804765852,1.5,0.940329218,0.755328567,0.795273041,0.535714286,1.196618557,0.908388313,8.56097561,0.782452475,1.051553128,0.89705603,0.874899902,0.927446629,1.079415138,0.908284024,1.259861249,1.003257329,0.950481888,0.971238938,1.230769231,1.014206788,0,0.944166622,0.821632261,-0.566743263
4_11_2021,0.785931304,1.555555556,0.65404814,0.588637456,1.041253901,1.933333333,1.204976222,0.460053953,83.97578348,0.144489534,1.104873789,0.87380902,1.071036306,0.896644066,0.753253652,0.956026059,0.282095658,1.052322677,0.9995338,0.910022779,0.625,0.724513619,0,0.962070013,0.670231189,0.637670475
